ID,SDC_GENDER,SDC_INCOME
SYN_586225768,2,NA
SYN_586225769,2,NA
SYN_586225770,1,5
SYN_586225771,1,7
SYN_586225772,2,4
SYN_586225773,2,6
SYN_586225774,2,NA
SYN_586225775,2,3
SYN_586225776,2,NA
SYN_586225777,1,NA
SYN_586225778,2,NA
SYN_586225779,1,NA
SYN_586225780,2,7
SYN_586225781,2,5
SYN_586225782,2,3
SYN_586225783,2,4
SYN_586225784,1,6
SYN_586225785,2,NA
SYN_586225786,1,4
SYN_586225787,2,4
SYN_586225788,2,NA
SYN_586225789,2,6
SYN_586225790,2,2
SYN_586225791,1,3
SYN_586225792,2,6
SYN_586225793,2,6
SYN_586225794,2,4
SYN_586225795,1,6
SYN_586225796,1,5
SYN_586225797,2,5
SYN_586225798,1,6
SYN_586225799,1,5
SYN_586225800,2,8
SYN_586225801,1,6
SYN_586225802,1,5
SYN_586225803,2,8
SYN_586225804,2,6
SYN_586225805,1,4
SYN_586225806,1,3
SYN_586225807,2,8
SYN_586225808,1,5
SYN_586225809,1,NA
SYN_586225810,2,3
SYN_586225811,2,2
SYN_586225812,2,3
SYN_586225813,1,6
SYN_586225814,1,3
SYN_586225815,2,NA
SYN_586225816,1,NA
SYN_586225817,2,4
SYN_586225818,1,6
SYN_586225819,2,5
SYN_586225820,2,6
SYN_586225821,2,NA
SYN_586225822,2,4
SYN_586225823,1,5
SYN_586225824,2,NA
SYN_586225825,2,NA
SYN_586225826,1,4
SYN_586225827,1,2
SYN_586225828,2,3
SYN_586225829,2,6
SYN_586225830,1,3
SYN_586225831,2,5
SYN_586225832,1,3
SYN_586225833,2,7
SYN_586225834,1,NA
SYN_586225835,2,7
SYN_586225836,2,1
SYN_586225837,2,3
SYN_586225838,1,4
SYN_586225839,1,5
SYN_586225840,1,2
SYN_586225841,1,6
SYN_586225842,2,5
SYN_586225843,2,5
SYN_586225844,1,NA
SYN_586225845,1,3
SYN_586225846,1,6
SYN_586225847,2,5
SYN_586225848,1,NA
SYN_586225849,1,4
SYN_586225850,2,4
SYN_586225851,1,8
SYN_586225852,2,3
SYN_586225853,2,NA
SYN_586225854,1,4
SYN_586225855,2,2
SYN_586225856,2,5
SYN_586225857,2,6
SYN_586225858,1,5
SYN_586225859,1,6
SYN_586225860,2,3
SYN_586225861,1,NA
SYN_586225862,2,5
SYN_586225863,1,7
SYN_586225864,2,6
SYN_586225865,1,3
SYN_586225866,2,5
SYN_586225867,2,NA
SYN_586225868,2,4
SYN_586225869,2,3
SYN_586225870,1,NA
SYN_586225871,2,6
SYN_586225872,2,4
SYN_586225873,2,6
SYN_586225874,1,3
SYN_586225875,2,NA
SYN_586225876,2,7
SYN_586225877,2,6
SYN_586225878,1,NA
SYN_586225879,1,1
SYN_586225880,1,5
SYN_586225881,1,NA
SYN_586225882,2,4
SYN_586225883,1,5
SYN_586225884,2,4
SYN_586225885,2,3
SYN_586225886,2,4
SYN_586225887,2,7
SYN_586225888,2,5
SYN_586225889,1,6
SYN_586225890,2,7
SYN_586225891,1,6
SYN_586225892,1,4
SYN_586225893,1,3
SYN_586225894,2,8
SYN_586225895,2,5
SYN_586225896,2,5
SYN_586225897,1,2
SYN_586225898,2,4
SYN_586225899,1,3
SYN_586225900,2,NA
SYN_586225901,1,6
SYN_586225902,2,4
SYN_586225903,2,NA
SYN_586225904,1,NA
SYN_586225905,1,5
SYN_586225906,2,2
SYN_586225907,1,8
SYN_586225908,2,2
SYN_586225909,2,4
SYN_586225910,2,3
SYN_586225911,1,3
SYN_586225912,2,NA
SYN_586225913,1,NA
SYN_586225914,1,6
SYN_586225915,2,1
SYN_586225916,2,7
SYN_586225917,1,1
SYN_586225918,2,NA
SYN_586225919,1,NA
SYN_586225920,2,NA
SYN_586225921,1,5
SYN_586225922,1,6
SYN_586225923,1,4
SYN_586225924,1,2
SYN_586225925,2,NA
SYN_586225926,2,5
SYN_586225927,1,3
SYN_586225928,2,5
SYN_586225929,1,5
SYN_586225930,1,7
SYN_586225931,2,3
SYN_586225932,2,6
SYN_586225933,2,4
SYN_586225934,2,6
SYN_586225935,1,NA
SYN_586225936,2,4
SYN_586225937,2,NA
SYN_586225938,1,NA
SYN_586225939,2,NA
SYN_586225940,2,6
SYN_586225941,1,NA
SYN_586225942,2,3
SYN_586225943,2,6
SYN_586225944,1,6
SYN_586225945,1,6
SYN_586225946,1,5
SYN_586225947,1,7
SYN_586225948,1,6
SYN_586225949,2,3
SYN_586225950,2,NA
SYN_586225951,1,4
SYN_586225952,2,8
SYN_586225953,2,4
SYN_586225954,2,2
SYN_586225955,2,3
SYN_586225956,2,3
SYN_586225957,1,NA
SYN_586225958,1,6
SYN_586225959,1,3
SYN_586225960,2,4
SYN_586225961,1,5
SYN_586225962,1,7
SYN_586225963,2,6
SYN_586225964,2,3
SYN_586225965,2,NA
SYN_586225966,2,6
SYN_586225967,2,8
SYN_586225968,2,NA
SYN_586225969,1,6
SYN_586225970,1,3
SYN_586225971,2,NA
SYN_586225972,2,6
SYN_586225973,2,6
SYN_586225974,2,8
SYN_586225975,1,5
SYN_586225976,2,6
SYN_586225977,1,6
SYN_586225978,2,3
SYN_586225979,1,5
SYN_586225980,2,NA
SYN_586225981,2,6
SYN_586225982,2,NA
SYN_586225983,2,5
SYN_586225984,2,6
SYN_586225985,1,4
SYN_586225986,1,3
SYN_586225987,2,2
SYN_586225988,2,4
SYN_586225989,2,4
SYN_586225990,1,6
SYN_586225991,1,6
SYN_586225992,1,6
SYN_586225993,2,4
SYN_586225994,2,NA
SYN_586225995,2,6
SYN_586225996,1,5
SYN_586225997,2,1
SYN_586225998,2,6
SYN_586225999,1,6
SYN_586226000,2,NA
SYN_586226001,1,4
SYN_586226002,2,5
SYN_586226003,2,4
SYN_586226004,1,6
SYN_586226005,2,8
SYN_586226006,1,7
SYN_586226007,2,6
SYN_586226008,2,3
SYN_586226009,2,NA
SYN_586226010,2,5
SYN_586226011,2,3
SYN_586226012,1,NA
SYN_586226013,1,6
SYN_586226014,1,6
SYN_586226015,2,NA
SYN_586226016,2,NA
SYN_586226017,1,6
SYN_586226018,2,7
SYN_586226019,2,NA
SYN_586226020,2,4
SYN_586226021,1,3
SYN_586226022,2,6
SYN_586226023,2,4
SYN_586226024,1,7
SYN_586226025,2,8
SYN_586226026,2,3
SYN_586226027,2,6
SYN_586226028,2,3
SYN_586226029,2,6
SYN_586226030,1,5
SYN_586226031,2,3
SYN_586226032,2,3
SYN_586226033,2,5
SYN_586226034,2,3
SYN_586226035,2,3
SYN_586226036,2,NA
SYN_586226037,1,6
SYN_586226038,1,3
SYN_586226039,2,5
SYN_586226040,2,3
SYN_586226041,1,6
SYN_586226042,2,NA
SYN_586226043,2,6
SYN_586226044,2,4
SYN_586226045,1,5
SYN_586226046,2,6
SYN_586226047,2,3
SYN_586226048,1,NA
SYN_586226049,2,7
SYN_586226050,1,3
SYN_586226051,2,4
SYN_586226052,1,8
SYN_586226053,1,7
SYN_586226054,2,3
SYN_586226055,2,4
SYN_586226056,2,8
SYN_586226057,2,4
SYN_586226058,1,4
SYN_586226059,1,3
SYN_586226060,2,2
SYN_586226061,2,8
SYN_586226062,1,6
SYN_586226063,1,6
SYN_586226064,1,5
SYN_586226065,2,NA
SYN_586226066,2,2
SYN_586226067,1,4
SYN_586226068,2,6
SYN_586226069,2,3
SYN_586226070,1,3
SYN_586226071,1,4
SYN_586226072,2,4
SYN_586226073,2,4
SYN_586226074,2,5
SYN_586226075,2,5
SYN_586226076,2,6
SYN_586226077,2,4
SYN_586226078,1,6
SYN_586226079,1,4
SYN_586226080,1,6
SYN_586226081,1,6
SYN_586226082,2,2
SYN_586226083,1,7
SYN_586226084,2,4
SYN_586226085,2,5
SYN_586226086,1,7
SYN_586226087,2,1
SYN_586226088,1,4
SYN_586226089,1,7
SYN_586226090,2,NA
SYN_586226091,2,6
SYN_586226092,2,3
SYN_586226093,2,2
SYN_586226094,1,5
SYN_586226095,2,NA
SYN_586226096,2,NA
SYN_586226097,1,NA
SYN_586226098,1,NA
SYN_586226099,2,3
SYN_586226100,1,3
SYN_586226101,2,4
SYN_586226102,1,7
SYN_586226103,1,4
SYN_586226104,2,3
SYN_586226105,1,5
SYN_586226106,1,8
SYN_586226107,2,4
SYN_586226108,2,NA
SYN_586226109,2,3
SYN_586226110,2,4
SYN_586226111,1,NA
SYN_586226112,2,4
SYN_586226113,1,5
SYN_586226114,2,NA
SYN_586226115,2,5
SYN_586226116,1,3
SYN_586226117,1,4
SYN_586226118,2,2
SYN_586226119,2,2
SYN_586226120,2,7
SYN_586226121,1,5
SYN_586226122,2,8
SYN_586226123,2,7
SYN_586226124,1,6
SYN_586226125,2,3
SYN_586226126,1,6
SYN_586226127,1,3
SYN_586226128,2,NA
SYN_586226129,2,4
SYN_586226130,2,1
SYN_586226131,2,1
SYN_586226132,2,4
SYN_586226133,1,3
SYN_586226134,1,5
SYN_586226135,2,NA
SYN_586226136,2,6
SYN_586226137,1,6
SYN_586226138,2,6
SYN_586226139,2,7
SYN_586226140,2,3
SYN_586226141,2,6
SYN_586226142,1,4
SYN_586226143,2,NA
SYN_586226144,1,7
SYN_586226145,2,6
SYN_586226146,2,7
SYN_586226147,1,2
SYN_586226148,2,7
SYN_586226149,1,5
SYN_586226150,2,4
SYN_586226151,2,8
SYN_586226152,2,3
SYN_586226153,2,NA
SYN_586226154,1,NA
SYN_586226155,2,2
SYN_586226156,1,3
SYN_586226157,2,7
SYN_586226158,2,4
SYN_586226159,1,5
SYN_586226160,1,3
SYN_586226161,2,3
SYN_586226162,1,3
SYN_586226163,2,5
SYN_586226164,2,NA
SYN_586226165,2,NA
SYN_586226166,2,6
SYN_586226167,1,6
SYN_586226168,2,2
SYN_586226169,2,6
SYN_586226170,1,5
SYN_586226171,2,5
SYN_586226172,2,3
SYN_586226173,1,4
SYN_586226174,1,2
SYN_586226175,2,NA
SYN_586226176,1,3
SYN_586226177,1,5
SYN_586226178,2,3
SYN_586226179,1,2
SYN_586226180,2,3
SYN_586226181,1,6
SYN_586226182,2,4
SYN_586226183,2,NA
SYN_586226184,1,6
SYN_586226185,2,3
SYN_586226186,2,NA
SYN_586226187,1,4
SYN_586226188,1,5
SYN_586226189,2,3
SYN_586226190,2,5
SYN_586226191,1,5
SYN_586226192,2,2
SYN_586226193,2,3
SYN_586226194,2,3
SYN_586226195,1,1
SYN_586226196,2,2
SYN_586226197,1,4
SYN_586226198,2,4
SYN_586226199,2,6
SYN_586226200,2,NA
SYN_586226201,1,6
SYN_586226202,2,7
SYN_586226203,1,3
SYN_586226204,2,4
SYN_586226205,2,7
SYN_586226206,1,7
SYN_586226207,2,6
SYN_586226208,2,8
SYN_586226209,2,2
SYN_586226210,1,4
SYN_586226211,2,1
SYN_586226212,2,7
SYN_586226213,2,3
SYN_586226214,1,8
SYN_586226215,2,NA
SYN_586226216,2,3
SYN_586226217,1,NA
SYN_586226218,2,3
SYN_586226219,1,5
SYN_586226220,2,6
SYN_586226221,2,5
SYN_586226222,2,7
SYN_586226223,2,5
SYN_586226224,1,5
SYN_586226225,2,4
SYN_586226226,2,4
SYN_586226227,2,2
SYN_586226228,2,7
SYN_586226229,2,6
SYN_586226230,2,6
SYN_586226231,1,6
SYN_586226232,1,4
SYN_586226233,2,8
SYN_586226234,1,NA
SYN_586226235,1,6
SYN_586226236,2,3
SYN_586226237,1,4
SYN_586226238,2,4
SYN_586226239,2,8
SYN_586226240,1,3
SYN_586226241,1,2
SYN_586226242,1,NA
SYN_586226243,2,8
SYN_586226244,2,NA
SYN_586226245,2,2
SYN_586226246,1,5
SYN_586226247,1,5
SYN_586226248,2,7
SYN_586226249,1,5
SYN_586226250,2,1
SYN_586226251,2,NA
SYN_586226252,2,4
SYN_586226253,1,5
SYN_586226254,1,5
SYN_586226255,2,3
SYN_586226256,2,3
SYN_586226257,2,NA
SYN_586226258,1,7
SYN_586226259,1,NA
SYN_586226260,2,5
SYN_586226261,2,NA
SYN_586226262,2,4
SYN_586226263,2,NA
SYN_586226264,2,3
SYN_586226265,2,6
SYN_586226266,1,5
SYN_586226267,2,6
SYN_586226268,2,NA
SYN_586226269,2,2
SYN_586226270,2,5
SYN_586226271,1,NA
SYN_586226272,2,NA
SYN_586226273,1,7
SYN_586226274,2,2
SYN_586226275,2,5
SYN_586226276,1,4
SYN_586226277,2,5
SYN_586226278,2,7
SYN_586226279,2,4
SYN_586226280,2,3
SYN_586226281,2,6
SYN_586226282,1,6
SYN_586226283,2,5
SYN_586226284,2,3
SYN_586226285,2,NA
SYN_586226286,2,4
SYN_586226287,2,5
SYN_586226288,2,NA
SYN_586226289,2,7
SYN_586226290,1,5
SYN_586226291,2,3
SYN_586226292,2,6
SYN_586226293,1,1
SYN_586226294,1,4
SYN_586226295,2,2
SYN_586226296,2,8
SYN_586226297,2,6
SYN_586226298,1,4
SYN_586226299,2,6
SYN_586226300,1,4
SYN_586226301,1,2
SYN_586226302,2,3
SYN_586226303,1,NA
SYN_586226304,2,3
SYN_586226305,2,NA
SYN_586226306,2,NA
SYN_586226307,1,6
SYN_586226308,2,8
SYN_586226309,1,1
SYN_586226310,2,5
SYN_586226311,2,4
SYN_586226312,2,NA
SYN_586226313,1,3
SYN_586226314,2,3
SYN_586226315,2,4
SYN_586226316,2,4
SYN_586226317,1,4
SYN_586226318,2,NA
SYN_586226319,2,5
SYN_586226320,1,6
SYN_586226321,2,3
SYN_586226322,2,6
SYN_586226323,2,6
SYN_586226324,2,5
SYN_586226325,1,3
SYN_586226326,2,7
SYN_586226327,1,6
SYN_586226328,2,3
SYN_586226329,1,NA
SYN_586226330,2,6
SYN_586226331,1,7
SYN_586226332,2,6
SYN_586226333,1,NA
SYN_586226334,1,6
SYN_586226335,2,8
SYN_586226336,2,4
SYN_586226337,2,NA
SYN_586226338,2,5
SYN_586226339,2,5
SYN_586226340,1,8
SYN_586226341,1,4
SYN_586226342,2,5
SYN_586226343,2,3
SYN_586226344,1,4
SYN_586226345,2,5
SYN_586226346,1,3
SYN_586226347,2,8
SYN_586226348,2,3
SYN_586226349,2,NA
SYN_586226350,2,4
SYN_586226351,1,6
SYN_586226352,2,6
SYN_586226353,2,6
SYN_586226354,1,5
SYN_586226355,1,7
SYN_586226356,1,6
SYN_586226357,2,7
SYN_586226358,1,2
SYN_586226359,2,4
SYN_586226360,1,6
SYN_586226361,1,5
SYN_586226362,1,4
SYN_586226363,1,5
SYN_586226364,2,3
SYN_586226365,1,8
SYN_586226366,1,NA
SYN_586226367,2,2
SYN_586226368,1,NA
SYN_586226369,2,6
SYN_586226370,2,8
SYN_586226371,2,6
SYN_586226372,1,3
SYN_586226373,2,5
SYN_586226374,2,6
SYN_586226375,1,5
SYN_586226376,1,3
SYN_586226377,1,3
SYN_586226378,1,4
SYN_586226379,2,4
SYN_586226380,2,NA
SYN_586226381,2,NA
SYN_586226382,2,3
SYN_586226383,2,2
SYN_586226384,2,4
SYN_586226385,2,5
SYN_586226386,1,3
SYN_586226387,1,7
SYN_586226388,2,6
SYN_586226389,2,5
SYN_586226390,1,4
SYN_586226391,2,1
SYN_586226392,1,NA
SYN_586226393,1,NA
SYN_586226394,2,5
SYN_586226395,2,8
SYN_586226396,2,2
SYN_586226397,1,4
SYN_586226398,2,NA
SYN_586226399,2,3
SYN_586226400,1,NA
SYN_586226401,2,6
SYN_586226402,2,8
SYN_586226403,1,3
SYN_586226404,2,NA
SYN_586226405,2,8
SYN_586226406,2,4
SYN_586226407,1,4
SYN_586226408,2,4
SYN_586226409,2,4
SYN_586226410,2,6
SYN_586226411,2,3
SYN_586226412,1,5
SYN_586226413,1,6
SYN_586226414,2,5
SYN_586226415,2,1
SYN_586226416,2,7
SYN_586226417,2,5
SYN_586226418,2,5
SYN_586226419,2,5
SYN_586226420,2,1
SYN_586226421,2,5
SYN_586226422,2,5
SYN_586226423,2,NA
SYN_586226424,1,1
SYN_586226425,2,NA
SYN_586226426,2,5
SYN_586226427,1,6
SYN_586226428,2,5
SYN_586226429,2,NA
SYN_586226430,2,5
SYN_586226431,2,NA
SYN_586226432,2,NA
SYN_586226433,1,2
SYN_586226434,1,4
SYN_586226435,1,4
SYN_586226436,1,NA
SYN_586226437,2,1
SYN_586226438,1,5
SYN_586226439,2,3
SYN_586226440,2,5
SYN_586226441,2,5
SYN_586226442,1,8
SYN_586226443,2,3
SYN_586226444,2,3
SYN_586226445,2,6
SYN_586226446,1,4
SYN_586226447,1,4
SYN_586226448,2,4
SYN_586226449,1,4
SYN_586226450,1,5
SYN_586226451,1,6
SYN_586226452,2,3
SYN_586226453,2,7
SYN_586226454,1,8
SYN_586226455,2,5
SYN_586226456,1,5
SYN_586226457,2,5
SYN_586226458,2,NA
SYN_586226459,2,1
SYN_586226460,1,5
SYN_586226461,1,NA
SYN_586226462,2,NA
SYN_586226463,1,3
SYN_586226464,1,6
SYN_586226465,1,6
SYN_586226466,2,7
SYN_586226467,1,NA
SYN_586226468,2,5
SYN_586226469,2,6
SYN_586226470,2,NA
SYN_586226471,2,3
SYN_586226472,2,5
SYN_586226473,1,3
SYN_586226474,1,6
SYN_586226475,1,6
SYN_586226476,1,5
SYN_586226477,2,4
SYN_586226478,2,4
SYN_586226479,2,3
SYN_586226480,2,3
SYN_586226481,1,4
SYN_586226482,2,3
SYN_586226483,2,NA
SYN_586226484,1,5
SYN_586226485,2,6
SYN_586226486,2,4
SYN_586226487,2,5
SYN_586226488,2,7
SYN_586226489,2,2
SYN_586226490,2,6
SYN_586226491,2,4
SYN_586226492,2,3
SYN_586226493,2,6
SYN_586226494,2,4
SYN_586226495,2,4
SYN_586226496,2,8
SYN_586226497,2,3
SYN_586226498,2,4
SYN_586226499,1,NA
SYN_586226500,1,6
SYN_586226501,2,4
SYN_586226502,2,5
SYN_586226503,2,6
SYN_586226504,2,NA
SYN_586226505,2,NA
SYN_586226506,2,2
SYN_586226507,1,4
SYN_586226508,2,6
SYN_586226509,2,3
SYN_586226510,2,4
SYN_586226511,2,1
SYN_586226512,2,4
SYN_586226513,2,2
SYN_586226514,2,2
SYN_586226515,1,5
SYN_586226516,2,3
SYN_586226517,1,3
SYN_586226518,2,4
SYN_586226519,1,1
SYN_586226520,2,3
SYN_586226521,2,2
SYN_586226522,1,NA
SYN_586226523,2,3
SYN_586226524,2,6
SYN_586226525,2,NA
SYN_586226526,2,NA
SYN_586226527,1,6
SYN_586226528,1,4
SYN_586226529,1,6
SYN_586226530,2,4
SYN_586226531,1,2
SYN_586226532,1,NA
SYN_586226533,1,4
SYN_586226534,1,7
SYN_586226535,2,4
SYN_586226536,2,4
SYN_586226537,2,4
SYN_586226538,2,6
SYN_586226539,2,3
SYN_586226540,1,6
SYN_586226541,2,1
SYN_586226542,2,NA
SYN_586226543,1,4
SYN_586226544,1,6
SYN_586226545,1,3
SYN_586226546,1,4
SYN_586226547,2,2
SYN_586226548,1,3
SYN_586226549,2,3
SYN_586226550,2,3
SYN_586226551,1,5
SYN_586226552,2,5
SYN_586226553,1,4
SYN_586226554,1,4
SYN_586226555,2,2
SYN_586226556,1,4
SYN_586226557,1,8
SYN_586226558,2,4
SYN_586226559,1,6
SYN_586226560,1,5
SYN_586226561,2,NA
SYN_586226562,2,4
SYN_586226563,2,5
SYN_586226564,1,3
SYN_586226565,1,1
SYN_586226566,2,4
SYN_586226567,2,4
SYN_586226568,1,2
SYN_586226569,2,6
SYN_586226570,2,4
SYN_586226571,1,3
SYN_586226572,2,4
SYN_586226573,1,NA
SYN_586226574,2,NA
SYN_586226575,1,NA
SYN_586226576,2,4
SYN_586226577,1,4
SYN_586226578,2,4
SYN_586226579,1,5
SYN_586226580,2,7
SYN_586226581,2,4
SYN_586226582,1,3
SYN_586226583,1,6
SYN_586226584,1,NA
SYN_586226585,2,2
SYN_586226586,2,7
SYN_586226587,2,5
SYN_586226588,2,6
SYN_586226589,2,NA
SYN_586226590,1,5
SYN_586226591,1,8
SYN_586226592,2,7
SYN_586226593,2,8
SYN_586226594,1,2
SYN_586226595,2,5
SYN_586226596,2,6
SYN_586226597,1,8
SYN_586226598,2,2
SYN_586226599,2,4
SYN_586226600,2,6
SYN_586226601,2,3
SYN_586226602,2,5
SYN_586226603,1,6
SYN_586226604,1,3
SYN_586226605,2,5
SYN_586226606,1,5
SYN_586226607,1,NA
SYN_586226608,2,8
SYN_586226609,2,7
SYN_586226610,2,NA
SYN_586226611,2,7
SYN_586226612,2,7
SYN_586226613,1,5
SYN_586226614,1,6
SYN_586226615,1,7
SYN_586226616,2,5
SYN_586226617,2,5
SYN_586226618,2,8
SYN_586226619,2,8
SYN_586226620,1,5
SYN_586226621,2,3
SYN_586226622,2,4
SYN_586226623,2,3
SYN_586226624,2,NA
SYN_586226625,1,3
SYN_586226626,2,6
SYN_586226627,2,5
SYN_586226628,2,7
SYN_586226629,2,3
SYN_586226630,2,3
SYN_586226631,2,4
SYN_586226632,2,6
SYN_586226633,1,5
SYN_586226634,1,5
SYN_586226635,1,7
SYN_586226636,1,5
SYN_586226637,2,4
SYN_586226638,2,3
SYN_586226639,1,2
SYN_586226640,2,6
SYN_586226641,1,NA
SYN_586226642,1,6
SYN_586226643,1,NA
SYN_586226644,1,NA
SYN_586226645,2,NA
SYN_586226646,2,6
SYN_586226647,1,5
SYN_586226648,1,2
SYN_586226649,2,5
SYN_586226650,1,NA
SYN_586226651,1,5
SYN_586226652,2,2
SYN_586226653,1,1
SYN_586226654,2,4
SYN_586226655,1,5
SYN_586226656,2,4
SYN_586226657,2,4
SYN_586226658,2,NA
SYN_586226659,2,NA
SYN_586226660,2,6
SYN_586226661,1,6
SYN_586226662,1,4
SYN_586226663,2,6
SYN_586226664,2,6
SYN_586226665,1,NA
SYN_586226666,1,NA
SYN_586226667,2,5
SYN_586226668,2,4
SYN_586226669,1,3
SYN_586226670,2,1
SYN_586226671,2,2
SYN_586226672,1,8
SYN_586226673,1,NA
SYN_586226674,2,5
SYN_586226675,1,2
SYN_586226676,2,6
SYN_586226677,2,4
SYN_586226678,1,5
SYN_586226679,2,5
SYN_586226680,1,7
SYN_586226681,1,NA
SYN_586226682,1,7
SYN_586226683,2,4
SYN_586226684,1,4
SYN_586226685,2,7
SYN_586226686,2,5
SYN_586226687,1,4
SYN_586226688,2,5
SYN_586226689,2,4
SYN_586226690,1,5
SYN_586226691,1,8
SYN_586226692,1,5
SYN_586226693,2,5
SYN_586226694,2,8
SYN_586226695,2,8
SYN_586226696,1,6
SYN_586226697,1,4
SYN_586226698,1,7
SYN_586226699,2,4
SYN_586226700,1,5
SYN_586226701,1,7
SYN_586226702,2,7
SYN_586226703,2,NA
SYN_586226704,2,NA
SYN_586226705,2,5
SYN_586226706,1,NA
SYN_586226707,2,3
SYN_586226708,1,5
SYN_586226709,1,6
SYN_586226710,2,5
SYN_586226711,1,NA
SYN_586226712,2,4
SYN_586226713,1,5
SYN_586226714,1,5
SYN_586226715,1,7
SYN_586226716,2,4
SYN_586226717,2,6
SYN_586226718,2,3
SYN_586226719,1,7
SYN_586226720,2,7
SYN_586226721,2,7
SYN_586226722,2,4
SYN_586226723,1,3
SYN_586226724,2,4
SYN_586226725,2,NA
SYN_586226726,2,NA
SYN_586226727,2,5
SYN_586226728,1,5
SYN_586226729,2,6
SYN_586226730,2,NA
SYN_586226731,1,5
SYN_586226732,2,3
SYN_586226733,2,4
SYN_586226734,1,NA
SYN_586226735,1,6
SYN_586226736,1,NA
SYN_586226737,1,7
SYN_586226738,1,5
SYN_586226739,2,4
SYN_586226740,2,NA
SYN_586226741,2,3
SYN_586226742,2,4
SYN_586226743,1,6
SYN_586226744,2,5
SYN_586226745,2,5
SYN_586226746,2,3
SYN_586226747,2,8
SYN_586226748,1,5
SYN_586226749,1,NA
SYN_586226750,2,2
SYN_586226751,2,6
SYN_586226752,2,4
SYN_586226753,2,NA
SYN_586226754,2,3
SYN_586226755,2,3
SYN_586226756,1,6
SYN_586226757,2,6
SYN_586226758,2,4
SYN_586226759,2,7
SYN_586226760,2,2
SYN_586226761,2,NA
SYN_586226762,2,2
SYN_586226763,2,NA
SYN_586226764,2,3
SYN_586226765,2,4
SYN_586226766,1,4
SYN_586226767,2,5
SYN_586226768,2,3
SYN_586226769,2,3
SYN_586226770,2,5
SYN_586226771,2,4
SYN_586226772,2,6
SYN_586226773,1,8
SYN_586226774,1,6
SYN_586226775,2,3
SYN_586226776,2,NA
SYN_586226777,2,8
SYN_586226778,1,NA
SYN_586226779,2,5
SYN_586226780,2,5
SYN_586226781,1,6
SYN_586226782,1,5
SYN_586226783,2,4
SYN_586226784,2,4
SYN_586226785,1,6
SYN_586226786,1,7
SYN_586226787,1,3
SYN_586226788,1,1
SYN_586226789,1,6
SYN_586226790,1,2
SYN_586226791,2,4
SYN_586226792,1,6
SYN_586226793,1,3
SYN_586226794,2,6
SYN_586226795,1,4
SYN_586226796,2,4
SYN_586226797,2,NA
SYN_586226798,2,5
SYN_586226799,2,4
SYN_586226800,2,4
SYN_586226801,2,4
SYN_586226802,2,6
SYN_586226803,1,5
SYN_586226804,1,NA
SYN_586226805,1,NA
SYN_586226806,2,4
SYN_586226807,2,5
SYN_586226808,2,5
SYN_586226809,2,4
SYN_586226810,1,5
SYN_586226811,2,NA
SYN_586226812,2,3
SYN_586226813,2,5
SYN_586226814,1,5
SYN_586226815,1,6
SYN_586226816,2,2
SYN_586226817,2,5
SYN_586226818,2,2
SYN_586226819,2,NA
SYN_586226820,2,4
SYN_586226821,2,NA
SYN_586226822,2,5
SYN_586226823,2,NA
SYN_586226824,1,6
SYN_586226825,2,4
SYN_586226826,2,4
SYN_586226827,2,5
SYN_586226828,2,6
SYN_586226829,2,7
SYN_586226830,1,5
SYN_586226831,2,3
SYN_586226832,2,NA
SYN_586226833,2,6
SYN_586226834,2,3
SYN_586226835,2,6
SYN_586226836,2,3
SYN_586226837,2,2
SYN_586226838,2,NA
SYN_586226839,2,NA
SYN_586226840,2,6
SYN_586226841,2,NA
SYN_586226842,2,3
SYN_586226843,2,NA
SYN_586226844,1,8
SYN_586226845,2,NA
SYN_586226846,1,5
SYN_586226847,2,4
SYN_586226848,2,NA
SYN_586226849,2,NA
SYN_586226850,1,NA
SYN_586226851,1,6
SYN_586226852,1,4
SYN_586226853,2,4
SYN_586226854,1,1
SYN_586226855,2,6
SYN_586226856,2,4
SYN_586226857,1,NA
SYN_586226858,2,8
SYN_586226859,1,8
SYN_586226860,2,4
SYN_586226861,1,8
SYN_586226862,1,3
SYN_586226863,2,6
SYN_586226864,2,NA
SYN_586226865,1,5
SYN_586226866,1,NA
SYN_586226867,2,6
SYN_586226868,1,7
SYN_586226869,2,NA
SYN_586226870,1,NA
SYN_586226871,2,2
SYN_586226872,1,6
SYN_586226873,1,4
SYN_586226874,1,6
SYN_586226875,2,6
SYN_586226876,2,8
SYN_586226877,2,3
SYN_586226878,1,3
SYN_586226879,2,5
SYN_586226880,2,1
SYN_586226881,1,5
SYN_586226882,1,4
SYN_586226883,2,4
SYN_586226884,2,5
SYN_586226885,2,3
SYN_586226886,2,5
SYN_586226887,2,NA
SYN_586226888,2,3
SYN_586226889,2,8
SYN_586226890,2,3
SYN_586226891,2,6
SYN_586226892,2,5
SYN_586226893,2,4
SYN_586226894,2,4
SYN_586226895,1,4
SYN_586226896,2,6
SYN_586226897,2,2
SYN_586226898,1,5
SYN_586226899,1,6
SYN_586226900,1,4
SYN_586226901,2,1
SYN_586226902,1,NA
SYN_586226903,2,4
SYN_586226904,1,4
SYN_586226905,2,3
SYN_586226906,2,7
SYN_586226907,2,8
SYN_586226908,2,NA
SYN_586226909,2,7
SYN_586226910,1,8
SYN_586226911,2,7
SYN_586226912,2,4
SYN_586226913,1,4
SYN_586226914,2,5
SYN_586226915,1,7
SYN_586226916,2,3
